Customer ID,Cust Since,City,State,Zip,Active?,Sales Rep,Sales Acct,LEAD SOURCE
MIDDD,4/4/05,OVERLAND PARK,KS,66214,Active,,30200,
MIDS,7/19/10,SHAWNEE MISSION,KS,66215,Active,,30200,
MIDTN,9/16/21,WESTWOOD,KS,,Active,GABE,30900,
MIDW,4/1/14,KANSAS CITY,MO,64118,Active,LARRY,30200,
MIEL,9/10/15,LEAWOOD,KS,66206,Active,GABE,30200,
MIESS,11/19/21,OVERLAND PARK,KS,66224,Active,JAMESV,30020,
MIHA,11/9/16,OVERLAND PARK,KS,66213,Active,MIKEHU,30200,
MILA,10/31/14,SHAWNEE,KS,66216,Active,LARRY,30200,
MILB,7/3/07,OVERLAND PARK,KS,66085,Active,SCOTT,30200,
MILD,10/29/19,KANSAS CITY,MO,64108,Active,SNOW,30800,
MILE,10/6/05,OVERLAND PARK,KS,66221,Active,,30200,
MILEM,10/14/14,OVERLAND PARK,KS,66212,Active,TOM,30200,
MILG,9/5/14,PRAIRIE VILLAGE,KS,66208,Active,GABE,30200,
MILL,12/2/16,LENEXA,KS,66215,Active,TOM,30900,
MILLA,5/2/07,OLATHE,KS,66061,Active,,30200,
MILLB,4/28/05,LENEXA,KS,66215,Active,,30200,
MILLC,8/20/04,LEAWOOD,KS,66209,Active,TOM,30200,
MILLCR,9/17/12,PRAIRIE VILLAGE,KS,66208,Active,JAMESV,30200,
MILLH,8/5/04,OVERLAND PARK,KS,66085,Inactive,,30200,
MILLJ,6/2/03,OVERLAND PARK,KS,66213,Active,,30200,
MILLK,7/8/05,OLATHE,KS,66062,Active,,30200,
MILLL,11/1/19,LENEXA,KS,66215,Active,TOM,30200,
MILLR,11/17/04,OVERLAND PARK,KS,66221,Active,,30200,
MILLRI,9/24/07,LEAWOOD,KS,66209,Inactive,,30200,
MILLRO,4/4/19,LENEXA,KS,66219,Inactive,TOM,30200,
MILLS,4/4/07,SHAWNEE,KS,66216,Active,,30500,
MILLSK,7/11/11,OVERLAND PARK,KS,66223,Active,,30200,
MILLV,8/22/11,SHAWNEE,KS,66226,Active,,30200,
MILR,4/1/98,LEE'S SUMMIT,MO,64081,Inactive,,30200,
MILRO,4/4/19,LENEXA,KS,66219,Active,TOM,30200,
MILS,4/14/05,PRAIRIE VILLAGE,KS,66207,Active,,30200,
MILW,8/19/14,SHAWNEE,KS,66216,Inactive,SVC,30400,
MINAJ,4/14/05,OVERLAND PARK,KS,66221,Active,,30200,
MINN,5/16/11,OLATHE,KS,66062,Active,SVCB,30400,
MINO,5/30/13,BELTON,MO,64012,Active,LARRY,30200,
MINP,1/11/98,OVERLAND PARK,KS,66221,Active,TOM,30200,
MINS,9/13/17,LENEXA,KS,66220,Active,GABE,30200,
MIRFJ,6/7/04,LEAWOOD,KS,66224,Active,,30200,
MISC,2/16/11,,,,Active,,30200,
MISS,6/6/00,LAKE LOTAWANA,MO,64086,Active,,30100,
MISSH,10/5/18,MISSION HILLS,KS,66208,Active,JAMESV,30200,
MISSHEI,5/12/21,MISSION,KS,66202,Active,TOM,30900,
MIST,4/6/07,OVERLAND PARK,KS,66221,Active,,30400,
MITC,10/11/07,OVERLAND PARK,KS,66221,Active,,30200,
MITCJ,11/8/16,FAIRWAY,KS,66205,Active,TOM,30200,
MITCR,5/4/11,OVERLAND PARK,KS,66209,Active,LARRY,30200,
MITRA,11/10/03,OVERLAND PARK,KS,66221,Active,,30400,
MLIV,5/24/07,SHAWNEE,KS,66216,Active,,30200,
MOCK,7/28/08,LEAWOOD,KS,66224,Active,GABE,30200,
MODA,12/3/07,OLATHE,KS,66062,Active,,30200,
MOEH,6/26/06,OVERLAND PARK,KS,66210,Active,,30200,
MOEN,10/25/05,SHAWNEE,KS,66216,Active,,30200,
MOHC,9/9/99,LEAWOOD,KS,66206,Inactive,,30200,
MOHL,10/23/06,OVERLAND PARK,KS,66213,Active,,30200,
MOLE,7/20/15,PRAIRIE VILLAGE,KS,66208,Active,TOM,30200,
MOLI,5/30/18,KANSAS CITY,KS,66105,Active,TOM,30900,
MONAA,9/7/04,SHAWNEE,KS,66216,Active,,30200,
MONJ,1/11/98,OLATHE,KS,66061,Active,,30200,
MONT,8/5/08,OVERLAND PARK,KS,66213,Active,,30200,
MONTB,4/23/20,OVERLAND PARK,KS,66214,Active,TOM,30200,
MONV,7/5/07,BUCYRUS,KS,66013,Active,,30200,
MONZ,9/18/08,OVERLAND PARK,KS,66221,Inactive,,30200,
MOONR,3/22/04,MISSION,KS,66202,Active,,30200,
MOORC,10/28/03,LEAWOOD,KS,66224,Active,,30200,
MOORD,8/9/04,OVERLAND PARK,KS,66213,Active,TOM,30200,
MOORJ,7/15/03,OVERLAND PARK,KS,66213,Active,,30200,
MOORM,5/2/03,OLATHE,KS,66061,Active,LARRY,30200,
MOORT,5/14/08,LEE SUMMIT,MO,64082,Active,,30200,
MOORW,1/30/18,OLATHE,KS,66062,Active,GABE,30200,
MORB,4/17/00,OVERLAND PARK,KS,66213,Active,,30200,
MORBM,8/9/06,OVERLAND PARK,KS,66085,Active,,30200,
MORBY,3/24/11,OVERLAND PARK,KS,66213,Active,GABE,30200,
MORC,3/17/03,OVERLAND PARK,KS,66221,Active,,30400,
MORD,4/10/02,OVERLAND PARK,KS,66223,Inactive,,30200,
MORE,4/6/09,OVERLAND PARK,KS,66213,Active,GABE,30200,
MOREF,4/5/11,LEES SUMMIT,MO,64081,Active,ERICD,30200,
MORG,8/21/03,SHAWNEE,KS,66203,Active,,30200,
MORGA,8/9/13,KANSAS CITY,MO,64106,Active,TOM,30900,
MORH,12/14/16,LENEXA,KS,66219,Active,SVC,30400,
MORL,11/9/16,OVERLAND PARK,KS,66202,Active,MIKEHU,30200,
MORM,8/20/15,OLATHE,KS,66061,Active,TOM,30200,
MORO,12/13/16,OVERLAND PARK,KS,66213,Active,TOM,30200,
MORRD,7/29/04,OVERLAND PARK,KS,66223,Active,,30200,
MORRK,5/22/09,FAIRWAY,KS,66205,Active,TOM,30200,
MORS,9/24/13,OVERLAND PARK,KS,66210,Active,THAYNE,30200,
MOSA,8/6/12,OVERLAND PARK,KS,66210,Inactive,GABE,30200,
MOSI,11/9/16,KANSAS CITY,MO,64152,Active,GABE,30200,
MOSJ,9/23/05,OVERLAND PARK,KS,66214,Active,,30200,
MOSS,4/18/05,KANSAS CITY,MO,64113,Active,,30200,
MOSSC,6/30/05,OLATHE,KS,66062,Active,,30200,
MOTT,5/24/07,OVERLAND PARK,KS,66210,Inactive,,30200,
MOUL,7/20/05,OVERLAND PARK,KS,66221,Active,,30200,
MRBC,8/6/14,PRAIRIE VILLAGE,KS,66208,Active,LARRY,30200,
MSG,1/22/10,PRAIRIE VILLAGE,KS,66208,Active,,30800,
MSSN,5/3/02,MISSION,KS,66203,Active,,30200,
MTS,4/24/09,NORTH KANSAS CITY,MO,64116,Active,,30200,
MUCC,7/30/09,SHAWNEE,KS,66226,Active,,30200,
MUCH,12/3/14,OVERLAND PARK,KS,66221,Active,GABE,30200,
MUEHK,5/5/05,OLATHE,KS,66061,Inactive,,30200,
MUFF,9/4/08,LEES SUMMIT,MO,64081,Active,,30200,
MUIR,7/18/05,SHAWNEE,KS,66226,Inactive,,30200,
MULC,1/11/98,OVERLAND PARK,KS,66223,Active,,30200,
MULH,8/1/18,LEAWOOD,KS,66209,Active,TOM,30200,
MULK,4/27/06,SHAWNEE,KS,66226,Active,,30200,
MULL,6/22/07,KANSAS CITY,MO,64154,Inactive,,30200,
MULLO,9/25/08,SHAWNEE,KS,66226,Active,TOM,30200,
MUNB,11/28/07,OVERLAND PARK,KS,66213,Active,,30200,
MUNCD,4/16/03,OLATHE,KS,66061-7047,Active,,30200,
MUND,7/10/06,OVERLAND PARK,KS,66224,Inactive,,30200,
MUNJ,1/11/98,LEAWOOD,KS,66209,Active,,30200,
MUNR,5/5/05,OVERLAND PARK,KS,66213,Inactive,,30200,
MUNRA,7/26/05,WESTWOD HILLS,KS,66205,Active,,30200,
MUNS,11/9/16,OVERLAND PARK,KS,66221,Active,MIKEHU,30200,
MUNSD,4/29/21,OLATHE,KS,66062,Active,TOM,30200,
MURD,5/3/02,OVERLAND PARK,KS,66221,Active,TOM,30200,
MURFJ,3/18/04,OVERLAND PARK,KS,66213,Active,,30200,
MURJ,10/2/02,LENEXA,KS,66215,Inactive,,30200,
MURO,11/8/16,LEES SUMMIT,MO,64064,Active,MIKEHU,30200,
MURPA,8/8/02,OVERLAND PARK,KS,66213,Active,,30200,
MURPB,7/20/05,LENEXA,KS,66215,Active,,30200,
MURPC,4/22/05,OVERLAND PARK,KS,66213,Active,,30200,
MURPP,4/10/13,SHAWNEE,KS,66218,Active,THAYNE,30200,
MURPR,7/26/06,OVERLAND PARK,KS,66221,Inactive,,30200,
MURR,7/27/05,OVERLAND PARK,KS,66213,Active,,30200,
MURRJ,7/2/07,OLATHE,KS,66062-4337,Active,SCOTT,30200,
MUSG,4/9/19,LENEXA,KS,66220,Active,TOM,30200,
MUSS,9/15/06,KANSAS CITY,MO,64130,Active,,30200,
MUSTANG,12/8/05,LENEXA,KS,66215,Active,,30200,
MUTU,5/15/20,OVERLAND PARK,KS,66223,Active,JAMESV,30200,
MYEM,11/25/03,LENEXA,KS,66219,Active,,30400,
MYER,5/18/05,LEAWOOD,KS,66211,Active,,30200,
MYERK,4/6/20,OVERLAND PARK,KS,66213,Active,GABE,30200,
MYERS,6/1/06,EDWARDSVILLE,KS,66111,Active,,30200,
N TOPPING,7/21/08,KANSAS CITY,MO,64108,Active,SNOW/GEORGE,30800,
NAAS,4/17/07,OVERLAND PARK,KS,66221,Inactive,,30200,
NAB,5/5/05,OVERLAND PARK,KS,66221,Active,,30200,
NADA,11/16/06,OLATHE,KS,66062,Inactive,,30200,
NAFC,2/19/03,LENEXA,KS,66219,Active,,30300,
NAIML,3/19/03,OVERLAND PARK,KS,66207,Inactive,,30400,
NAIN,1/25/07,Overland Park,Ks,66210,Active,,30200,
NAIR,10/10/18,OVERLAND PARK,KS,66213,Active,GABE,30200,
NALL,10/9/08,OVERLAND PARK,KS,66210,Active,,30200,
NARDR,6/13/03,OLATHE,KS,66061,Active,,30300,
NAT,1/18/07,KANSAS CITY,KS,,Active,,30200,
NAU,6/2/06,LENEXA,KS,66219,Active,,30200,
NAZIA,4/28/03,OVERLAND PARK,KS,66224,Inactive,,30200,
NCFDS,2/2/07,KANSAS CITY,MO,64108,Inactive,,30200,
NEAL,2/3/05,OVERLAND PARK,KS,66214,Active,,30200,
NEALL,5/5/06,OVERLAND PARK,KS,66221,Active,,30200,
NEALS,4/18/13,LEAVENWORTH,KS,66048,Active,JACK,30200,
NEEC,6/8/11,KANSAS CITY,MO,64113,Inactive,GABE,30200,
NEIGH,4/28/08,OVERLAND PARK,KS,66212,Active,,30200,
NEIGHBORS,8/27/09,LENEXA,KS,66219,Active,,30200,
NEIL,5/22/06,SHAWNEE,KS,66216,Active,,30200,
NEIS,8/31/05,SHAWNEE,KS,66226,Active,,30200,
NELG,9/27/06,OLATHE,KS,66061,Active,,30200,
NELL,11/30/00,OVERLAND PARK,KS,66212,Inactive,TOM,30200,
NELLI,3/10/06,FAIRWAY,KS,66205,Inactive,,30200,
NELM,5/30/01,OLATHE,KS,66062,Active,,30200,
NELR,5/4/10,LEAWOOD,KS,66209-4172,Active,,30200,
NELSB,4/17/03,MISSION HILLS,KS,66208,Active,,30200,
NELSG,8/14/15,OVERLAND PARK,KS,66213,Active,TOM,30200,
NELSL,7/13/09,OVERLAND PARK,KS,66211,Active,TOM,30200,
NELSON,1/18/17,KANSAS CITY,MO,64108,Active,SNOW/GEORGE,30800,
NELSR,10/6/05,LENEXA,KS,66215,Active,,30200,
NEMD,2/11/99,LEAWOOD,KS,66209,Active,,30200,
NEME,5/21/14,LEAWOOD,KS,66206,Active,TOM,30200,REFERRAL
NEND,10/12/09,SHAWNEE,KS,66226,Inactive,,30200,
NENOD,11/10/03,OLATHE,KS,66061,Active,,30400,
NERNT,6/9/03,OVERLAND PARK,KS,66221,Inactive,,30200,
NESC,6/29/11,PRAIRIE VILLAGE,KS,66207,Active,THAYNE,30200,
NESE,11/8/07,LENEXA,KS,66220,Active,,30200,
NEST,7/6/06,SHAWNEE,KS,66203,Active,,30200,
NEUB,3/8/10,OLATHE,KS,66061,Active,,30200,
NEUD,8/3/05,LEAWOOD,KS,66224,Active,,30200,
NEUS,4/21/09,OVERLAND PARK,KS,66085,Active,,30200,
NEWB,5/4/05,LEAWOOD,KS,66206,Active,LARRY,30200,
NEWBT,11/29/07,LEAWOOD,KS,66209,Inactive,,30200,
NEWC,8/11/06,SHAWNEE,KS,66226,Inactive,,30200,
NEWE,9/9/19,OVERLAND PARK,KS,66210,Active,TOM,30200,
NEWH,9/22/09,LEAWOOD,KS,66206,Active,,30200,
NEWK,7/23/18,OVERLAND PARK,KS,66214,Active,GABE,30200,
NEWT,1/16/06,SHAWNEE,KS,66217,Active,LARRY,30200,
NEXTEL,3/20/06,,,,Active,,30200,
NGUA,12/20/04,GLADSTONE,MO,64118,Active,,30200,
NGUAB,11/20/07,LENEXA,KS,66219,Inactive,,30200,
NGUS,6/3/08,OVERLAND PARK,KS,66208,Inactive,,30200,
NGUY,4/14/17,SHAWNEE,KS,66216,Active,TOM,30200,
NHS,9/13/13,KANSAS CITY,MO,64110,Active,GEORGE,30200,
NICHB,11/9/16,KANSAS CITY,MO,64116,Active,MIKEHU,30200,
NICHOLS,10/12/01,LEAWOOD,KS,66224,Active,,30100,
NICHT,11/1/04,OVERLAND PARK,KS,66213,Active,,30200,
NICKM,5/11/15,PRAIRIE VILLAGE,KS,66208,Active,TOM,30200,
NICKR,9/4/08,OVERLAND PARK,KS,66212,Inactive,,30200,
NICKT,11/4/02,OVERLAND PARK,KS,66212,Active,,30200,
NICO,4/10/15,OLATHE,KS,66061,Active,GABE,30200,
NIEH,5/4/05,OVERLAND PARK,KS,66213,Active,,30200,
NIEMS,5/13/03,OLATHE,KS,66062,Inactive,,30200,
NIGR,10/4/10,OVERLAND PARK,KS,66062,Active,,30200,
NILE,3/1/17,KANSAS CITY,MO,64127,Active,SNOW/GEORGE,30800,
NISW,8/27/18,OVERLAND PARK,KS,66223,Active,GABE,30200,
NITT,10/31/07,OLATHE,KS,66062,Active,,30200,
NITZ,4/29/09,OVERLAND PARK,KS,66223,Active,TOM,30200,
NOAC,7/25/12,BASEHOR,KS,66012,Active,TOM,30200,
NOBL,4/4/11,PECULIAR,MO,64078,Inactive,GABE,30200,
NOBR,10/17/05,SHAWNEE,KS,66216,Inactive,,30200,
NORFL,3/26/03,GRANDVIEW,MO,64030,Active,,30400,
NORJ,3/13/03,OLATHE,KS,66062,Active,,30200,
NORM,5/21/09,STILWELL,KS,66085,Active,,30200,
NORRG,10/23/15,LEAWOOD,KS,66224,Active,GABE,30200,
NORRI,5/24/07,OVERLAND PARK,KS,66221,Active,,30200,
NORRW,4/4/03,OVERLAND PARK,KS,66221,Active,,30200,
NORTB,3/19/03,OVERLAND PARK,KS,66207,Active,,30400,
NORTBR,8/26/21,Leawood,KS,66206,Active,TOM,30200,
NORTJ,12/19/05,PARKVILLE,MO,64152,Active,,30200,
NOVO,11/8/16,PRAIRIE VILLAGE,KS,66208,Active,LARRY,30200,
NOWA,4/21/11,OVERLAND PARK,KS,66213,Active,THAYNE,30200,
NRCCUA,4/25/05,LEE'S SUMMIT,MO,64064,Active,,30200,
NUNL,3/14/05,SHAWNEE,KS,66216,Active,,30200,
NVIS,3/16/07,KANSAS CITY,MO,64112,Inactive,,30900,
OAK,5/18/06,SHAWNEE,KS,66218,Active,,30200,
OAKH,6/23/17,LEE'S SUMMIT,MO,64081,Active,MIKEHU,30200,
OAKS,5/5/09,LENEXA,KS,66215,Inactive,TOM,30900,
OAKSP,3/15/17,KANSAS CITY,MO,64152,Active,SNOW/TOM,30800,
OAKT,7/24/03,OVERLAND PARK,KS,66213,Active,,30200,
OBES,8/14/00,OVERLAND PARK,KS,66221,Active,,30200,
OBRI,11/4/08,OLATHE,KS,66062,Inactive,,30200,
OBRT,11/6/09,PRAIRIE VILLAGE,KS,66207,Active,,30200,
OCOJ,1/11/98,OVERLAND PARK,KS,66204,Active,TOM,30200,
OCOM,10/10/18,KANSAS CITY,MO,64113,Active,TOM,30200,
OCOT,1/11/98,OVERLAND PARK,KS,66213,Active,TOM,30200,
ODEA,11/11/14,SHAWNEE,KS,66216,Active,TOM,30200,
ODON,8/13/15,SHAWNEE,KS,66226,Active,TOM,30200,ANGIES LIST
ODONM,3/22/04,OVERLAND PARK,KS,66207,Active,,30200,
ODOT,5/30/17,SHAWNEE,KS,66226,Active,LARRY,30300,
ODOWK,4/16/03,OVERLAND PARK,KS,66221,Active,,30200,
OELL,10/3/02,MISSION,KS,66202,Active,,30200,
OHLD,5/25/06,OVERLAND PARK,KS,66210,Active,,30200,
OKEEFD,3/5/20,Overland Park,KS,66221,Active,,30200,
OLA,9/30/14,OLATHE,KS,66061,Active,JAMESV,30200,
OLEA,4/11/05,OLATHE,KS,66062,Inactive,,30200,
OLIVB,11/18/02,LEAWOOD,KS,66206,Inactive,,30200,
OLIVI,9/14/10,SHAWNEE,KS,66226,Active,,30200,
OLIVK,4/7/05,OLATHE,KS,66062,Active,,30500,
OLMS,2/3/20,Kansas City,KS,66103,Active,SNOW/GEORGE,30800,
OLND,10/5/04,PRAIRIE VILLAGE,KS,66207,Active,,30200,
OLSC,11/21/01,LEAWOOD,KS,66206,Active,,30200,
OLSF,10/30/06,OLATHE,KS,66062,Inactive,,30200,
OLSJ,3/27/03,KANSAS CITY,MO,64113,Active,,30200,
OLSOJ,10/27/11,OVERLAND PARK,KS,66221,Active,TOM,30200,
OLSOM,6/30/20,OVERLAND PARK,KS,66213,Active,GABE,30200,
OLSON,6/22/09,SHAWNEE,KS,66218,Active,,30200,
OLSS,5/8/15,OVERLAND PARK,KS,66213,Active,GABE,30200,
OMANM,5/21/03,PRAIRIE VILLAGE,KS,66208,Active,,30200,
ONEIL,1/25/12,OVERLAND PARK,KS,66210,Active,SVCB,30400,
OPCA,4/6/15,OVERLAND PARK,KS,66212,Active,LARRY,30200,
OPCC,5/26/05,OVERLAND PARK,KS,66213,Active,,30200,
ORDO,12/23/02,SHAWNEE,KS,66216,Inactive,,30200,
ORO,3/28/06,SHAWNEE,KS,66218,Active,,30200,
ORPI,9/10/19,OVERLAND PARK,KS,66207,Active,TOM,30200,
ORT,11/6/07,OLATHE,KS,66062,Inactive,,30200,
ORTB,11/17/11,KANSAS CITY,M0,64113,Active,,30200,
ORTH,1/7/08,OVERLAND PARK,KS,66213,Active,,30200,
OSBJ,5/8/19,OVERLAND PARK,KS,66223,Active,GABE,30200,
OSBR,4/21/06,LENEXA,KS,66220,Active,,30200,
OSHJ,1/11/98,LEAWOOD,KS,66209,Active,,30200,
OSIP,10/29/10,OLATHE,KS,66061,Active,,30200,
OSTRJ,9/8/03,OVERLAND PARK,KS,66221,Active,,30200,
OTTA,8/8/11,OTTAWA,KS,66067,Active,,30400,
OTTD,8/14/00,LEAWOOD,KS,66209,Active,,30200,
OTTE,10/24/14,FAIRWAY,KS,66205,Active,THAYNE,30200,
OTTG,4/6/06,SHAWNEE,KS,66216,Active,TOM,30200,
OTTO,2/18/05,OLATHE,KS,66062,Active,,30200,
OUTDOOR,5/21/04,OVERLAND PARK,KS,66223,Active,,30200,
OUTPOST,12/20/07,LENEXA,KS,66214,Active,,30200,
OUTR,1/29/19,KANSAS CITY,MO,64108,Active,SNOW,30800,
OVER,6/3/03,LEAWOOD,KS,66211,Active,,30100,
OVERL,5/17/05,GRETNA,NE,68028,Inactive,,30200,
OWEK,7/15/03,KANSAS CITY,MO,64155,Active,,30200,
OWEN,9/19/14,SHAWNEE,KS,66216,Active,TOM,30200,
OWENS,6/8/17,LEAWOOD,KS,66206,Active,GABE,30200,
OWENSE,1/24/19,KANSAS CITY,MO,64108,Active,SNOW,30800,
OWENSE-BAUER,3/31/21,KANSAS CITY,MO,64108,Active,SNOW,30800,
OXFOH,12/2/02,LEAWOOD,KS,66209,Active,,30100,
OYER,11/9/16,LENEXA,KS,66220,Active,TOM,30900,
OZLE,11/8/16,LEAWOOD,KS,66211,Active,TOM,30200,
PAAR,12/14/21,VERNON HILLS,IL,60061,Active,TOM,30200,
PACD,11/6/18,KANSAS CITY,MO,64110,Active,SNOW,30800,
PACE,12/15/03,LENEXA,KS,66219,Active,,30200,
PACEC,11/3/14,KANSAS CITY,MO,64131,Active,GABE,30200,ANGIES LIST
PADGB,12/21/04,OVERLAND PARK,KS,66213,Active,,30200,
PADJ,11/14/06,SHAWNEE,KS,66216,Active,,30200,
PAGAD,10/1/03,STILWELL,KS,66085,Active,,30200,
PALAJ,4/17/03,OVERLAND PARK,KS,66213,Active,,30400,
PALCG,7/15/03,LENEXA,KS,66216,Active,,30200,
PALD,8/20/07,OVERLAND PARK,KS,66223,Active,,30200,
PALI,5/3/18,LENEXA,KS,66215,Active,GABE,30200,
PALMB,5/18/05,LEAWOOD,KS,66209,Inactive,TOM,30200,
PALMJ,11/23/09,OVERLAND PARK,KS,66221,Inactive,,30200,
PALMM,11/6/07,OLATHE,KS,66061,Active,,30200,
PALMR,6/7/10,OVERLAND PARK,KS,66221,Active,,30200,
PALMS,3/14/05,LEAWOOD,KS,66209,Active,TOM,30200,
PANK,12/15/08,OLATHE,KS,66061,Inactive,,30200,
PAPP,11/17/17,OVERLAND PARK,KS,66213,Active,GABE,30200,
PARA,8/23/05,OVERLAND PARK,KS,66210,Active,,30200,
PARAS,7/14/10,OVERLAND PARK,KS,66085,Active,,30200,
PARD,11/8/16,WESTWOOD,KS,66205,Active,MIKEHU,30200,
PARI,6/20/05,LENEXA,KS,66215,Active,,30200,
PARK,1/11/98,LEAWOOD,KS,66206,Active,,30200,
PARKB,10/7/11,OLATHE,KS,66062,Active,TOM,30200,
PARKC,3/31/03,OVERLAND PARK,KS,66221,Inactive,,30400,
PARKD,4/23/14,SHAWNEE,KS,66216,Active,THAYNE,30200,REFERRAL
PARKG,4/19/11,OVERLAND PARK,KS,66223,Active,GABE,30200,
PARKM,8/13/12,DENVER,CO,80230,Active,LARRY,30300,
PARKS,11/16/07,OVERLAND PARK,KS,66213,Inactive,,30200,
PARKT,6/29/12,OVERLAND PARK,KS,66223,Active,THAYNE,30200,
PARKW,8/16/07,KANSAS CITY,MO,64111,Active,,30200,
PARL,1/11/05,KANSAS CITY,KS,66106,Active,,30803,
PARR,3/23/11,OLATHE,KS,66061,Active,GABE,30200,
PARRJ,9/23/11,OVERLAND PARK,KS,66213,Active,TOM,30200,
PART,3/14/00,STILLWELL,KS,66085,Active,,30200,
PASC,7/1/10,OVERLAND PARK,KS,66213,Active,,30200,
PASE,7/11/07,KANSAS CITY,MO,64114,Active,,30100,
PASLEY,2/9/09,WESTON,MO,64098,Active,,30200,
PATE,8/30/10,PRAIRIE VILLAGE,KS,66208,Inactive,,30200,
PATEC,8/31/10,PRAIRIE VILLAGE,KS,66208,Active,,30200,
PATER,11/29/10,OVERLAND PARK,KS,66223,Active,LARRY,30200,
PATJ,5/4/07,OVERLAND PARK,KS,66221,Inactive,,30200,
PATM,1/11/98,LEAWOOD,KS,66209,Inactive,,30200,
PATN,1/11/98,BELTON,MO,64012,Active,,30200,
PATR,8/21/19,STILWELL,KS,66085,Active,GABE,30200,
PATTC,10/15/13,LENEXA,KS,66219,Inactive,GABE,30200,
PATTE,6/3/15,BONNER SPRINGS,KS,66012,Active,THAYNE,30200,
PATTJ,7/9/02,OLATHE,KS,66062,Active,TOM,30200,
PATTS,9/26/06,FAIRWAY,KS,66205,Active,,30200,
PAULG,2/1/21,OLATHE,KS,66062,Active,TOM,30200,
PAVJ,5/2/17,OVERLAND PARK,KS,66221,Active,GABE,30200,
PAVL,10/19/07,MISSION HILLS,KS,66208,Active,,30200,
PAYN,5/8/08,PRAIRIE VILLAGE,KS,66208,Active,,30200,
PBL,4/11/13,OVERLAND PARK,KS,66210,Active,SNOW/GEORGE,30800,
PEACC,7/24/03,SHAWNEE,KS,66226,Active,,30200,
PEAK,7/2/10,STILWELL,KS,66085,Active,LARRY,30200,
PEAKD,8/27/13,LENEXA,KS,66215,Active,THAYNE,30200,
PEARK,10/27/98,OLATHE,KS,66062,Active,,30200,
PEAT,6/10/14,LEAWOOD,KS,66206,Active,LARRY,30200,
PECB,7/7/11,OVERLAND PARK,KS,66221,Active,LARRY,30200,
PECE,1/11/98,OLATHE,KS,66061,Active,TOM,30200,
PECKG,3/23/05,KANSAS CITY,MO,64113,Active,TOM,30200,
PECKH,7/5/19,STILLWELL,KS,66085,Active,GABE,30200,
PECW,7/23/99,OVERLAND PARK,KS,66210,Active,,30200,
PEDC,4/4/02,OVERLAND PARK,KS,66209,Active,,30200,
PEEK,5/5/11,GRANDVIEW,MO,64030,Active,SVCB,30400,
PEGU,12/1/08,SHAWNEE,KS,66226,Inactive,,30200,
PEMBK,10/21/04,KANSAS CITY,MO,64131,Inactive,,30200,
PENCE,6/28/13,KANSAS CITY,MO,64152,Active,GABE,30200,
PEND,3/24/17,LEAWOOD,KS,66209,Active,TOM,30200,
PENG,3/24/05,KANSAS CITY,MO,64111,Active,,30200,
PENJ,6/19/06,OVERLAND PARK,KS,66223,Active,,30200,
PENM,8/28/12,OVERLAND PARK,KS,66223,Inactive,TOM,30200,
PENN,9/22/09,OVERLAND PARK,KS,66221,Inactive,,30200,
PENRT,5/12/04,OVERLAND PARK,KS,66213,Active,,30200,
PENS,6/21/06,SHAWNEE,KS,66216,Active,,30200,
PEPN,2/18/05,LEAWOOD,KS,66209,Active,,30200,
PERED,10/19/20,Overland Park,KS,66224,Active,TOM,30200,
PERK,10/30/06,OLATHE,KS,66062,Active,,30200,
PERR,5/5/05,OVERLAND PARK,KS,66213,Inactive,,30200,
PERRB,3/27/09,LEAWOOD,KS,66224,Active,LARRY,30200,
PERRY,10/10/11,Kansas City,MO,64111,Active,,30200,
PERS,11/9/16,LANSING,KS,66043,Active,TOM,30200,
PERYJ,8/18/05,KANSAS CITY,MO,64113,Active,TOM,30200,
PESS,9/29/08,SHAWNEE,KS,66216,Active,TOM,30200,
PETA,6/8/15,OVERLAND PARK,KS,66221,Active,LARRY,30200,
PETB,5/19/11,LENEXA,KS,66215,Active,ERICD,30200,
PETD,7/7/03,OLATHE,KS,66062,Active,,30200,
PETDA,4/9/07,OVERLAND PARK,KS,66212,Active,,30200,
PETED,5/2/03,SHAWNEE MISSION,KS,66225,Inactive,,30200,
PETEE,5/14/03,SHAWNEE MISSION,KS,66205,Active,,30200,
PETEJ,4/4/03,LEAWOOD,KS,66211,Active,,30400,
PETEM,6/11/07,OLATHE,KS,66062,Active,,30200,
PETER,8/3/07,OLATHE,KS,66062,Active,LARRY,30200,
PETERG,9/2/08,OLATHE,KS,66062,Active,,30200,
PETEW,7/16/03,KANSAS CITY,MO,64114,Active,,30200,
PETG,11/3/05,OVERLAND PARK,KS,66209,Active,,30200,
PETJ,11/17/03,OVERLAND PARK,KS,66212,Active,,30200,
PETJA,8/9/06,OVERLAND PARK,KS,66085,Active,,30200,
PETK,8/3/06,PRAIRIE VILLAGE,KS,66207,Active,,30200,
PETRA,7/6/05,KANSAS CITY,MO,64114,Active,,30200,
PETS,5/17/01,OVERLAND PARK,KS,66224,Active,,30200,
PETTY,5/21/03,OVERLAND PARK,KS,66221,Active,,30200,
PETZO,3/22/06,PRAIRIE VILLAGE,KS,66208,Active,,30200,
PFE,1/18/07,OLATHE,KS,66062,Active,,30200,
PFEI,11/8/16,OVERLAND PARK,KS,66223,Active,MIKEHU,30200,
PFIS,11/30/05,SHAWNEE,KS,66218,Active,,30200,
PHEH,6/6/05,SHAWNEE,KS,66218,Active,,30200,
